alert_key,probability
371066,0.9529992209815632
367201,0.9527395481693067
370266,0.9524798753570501
373384,0.9522202025447936
363902,0.951960529732537
377480,0.9517008569202804
367920,0.9514411841080239
357081,0.9511815112957673
356065,0.9509218384835108
359668,0.9506621656712542
358214,0.9504024928589977
372901,0.9501428200467411
355402,0.9498831472344845
372701,0.9496234744222279
354668,0.9493638016099715
366692,0.9491041287977149
371625,0.9488444559854583
364172,0.9485847831732017
368573,0.9483251103609452
361551,0.9480654375486887
378405,0.9478057647364321
363756,0.9475460919241755
363868,0.947286419111919
369336,0.9470267462996624
378106,0.9467670734874059
367564,0.9465074006751493
374500,0.9462477278628928
360094,0.9459880550506362
378237,0.9457283822383796
369617,0.945468709426123
354673,0.9452090366138666
374741,0.94494936380161
364293,0.9446896909893534
362953,0.9444300181770968
370719,0.9441703453648403
371780,0.9439106725525838
376100,0.9436509997403272
372324,0.9433913269280706
363906,0.9431316541158141
367422,0.9428719813035575
369790,0.942612308491301
377783,0.9423526356790444
358819,0.9420929628667879
354939,0.9418332900545313
373436,0.9415736172422747
369594,0.9413139444300181
360534,0.9410542716177617
358726,0.9407945988055051
355382,0.9405349259932485
368373,0.9402752531809919
376232,0.9400155803687354
366691,0.9397559075564789
355091,0.9394962347442223
356644,0.9392365619319657
374554,0.9389768891197091
354238,0.9387172163074526
377901,0.9384575434951961
352880,0.9381978706829395
357482,0.9379381978706829
357319,0.9376785250584264
360594,0.9374188522461698
375786,0.9371591794339132
369193,0.9368995066216567
378407,0.9366398338094002
372251,0.9363801609971436
377576,0.936120488184887
353592,0.9358608153726304
366881,0.935601142560374
371406,0.9353414697481174
377504,0.9350817969358608
365728,0.9348221241236042
354938,0.9345624513113477
374604,0.9343027784990912
361999,0.9340431056868346
361860,0.933783432874578
371599,0.9335237600623215
368701,0.9332640872500649
372803,0.9330044144378083
369810,0.9327447416255518
357288,0.9324850688132953
377922,0.9322253960010387
353571,0.9319657231887821
369006,0.9317060503765255
371638,0.9314463775642691
367187,0.9311867047520125
360655,0.9309270319397559
374605,0.9306673591274993
356311,0.9304076863152428
359954,0.9301480135029863
366631,0.9298883406907297
373949,0.9296286678784731
372804,0.9293689950662166
373972,0.92910932225396
360825,0.9288496494417035
368240,0.9285899766294469
352816,0.9283303038171904
362478,0.9280706310049338
370718,0.9278109581926772
366799,0.9275512853804206
372347,0.9272916125681641
356756,0.9270319397559076
359400,0.926772266943651
353065,0.9265125941313944
377628,0.9262529213191378
364485,0.9259932485068814
355540,0.9257335756946248
354967,0.9254739028823682
361550,0.9252142300701116
374914,0.9249545572578551
377642,0.9246948844455986
377801,0.924435211633342
378230,0.9241755388210854
371360,0.9239158660088289
378189,0.9236561931965723
378068,0.9233965203843157
365731,0.9231368475720592
377797,0.9228771747598027
362301,0.9226175019475461
356216,0.9223578291352895
359477,0.9220981563230329
359762,0.9218384835107765
373821,0.9215788106985199
368410,0.9213191378862633
378229,0.9210594650740067
368550,0.9207997922617502
371601,0.9205401194494937
357688,0.9202804466372371
378426,0.9200207738249805
360575,0.919761101012724
370282,0.9195014282004674
378078,0.9192417553882108
357466,0.9189820825759543
377713,0.9187224097636978
361835,0.9184627369514412
355397,0.9182030641391846
372962,0.917943391326928
374824,0.9176837185146716
369007,0.917424045702415
363439,0.9171643728901584
364926,0.9169047000779018
370248,0.9166450272656453
369014,0.9163853544533888
370152,0.9161256816411322
369805,0.9158660088288756
354672,0.915606336016619
355542,0.9153466632043625
353059,0.915086990392106
366277,0.9148273175798494
371378,0.9145676447675928
378049,0.9143079719553363
360513,0.9140482991430797
373475,0.9137886263308231
377648,0.9135289535185666
360250,0.9132692807063101
366273,0.9130096078940535
375292,0.9127499350817969
377958,0.9124902622695403
367532,0.9122305894572839
355152,0.9119709166450273
375210,0.9117112438327707
357700,0.9114515710205141
364309,0.9111918982082576
374558,0.910932225396001
371417,0.9106725525837445
366090,0.9104128797714879
356790,0.9101532069592314
367871,0.9098935341469748
372704,0.9096338613347182
376674,0.9093741885224617
370697,0.9091145157102052
372245,0.9088548428979486
369968,0.908595170085692
361822,0.9083354972734354
358974,0.908075824461179
358844,0.9078161516489224
366519,0.9075564788366658
378377,0.9072968060244092
378239,0.9070371332121527
360396,0.9067774603998962
355557,0.9065177875876396
377203,0.906258114775383
360730,0.9059984419631265
368682,0.9057387691508699
369984,0.9054790963386133
366869,0.9052194235263568
358833,0.9049597507141003
368588,0.9047000779018437
371376,0.9044404050895871
369982,0.9041807322773305
354801,0.9039210594650741
376234,0.9036613866528175
356792,0.9034017138405609
372711,0.9031420410283043
357668,0.9028823682160477
376810,0.9026226954037913
358946,0.9023630225915347
358602,0.9021033497792781
370276,0.9018436769670215
375469,0.901584004154765
354679,0.9013243313425084
354604,0.9010646585302519
376646,0.9008049857179953
354788,0.9005453129057388
376446,0.9002856400934822
363738,0.9000259672812256
366094,0.899766294468969
363478,0.8995066216567126
363776,0.899246948844456
370542,0.8989872760321994
366492,0.8987276032199428
355756,0.8984679304076864
375171,0.8982082575954298
376911,0.8979485847831732
364304,0.8976889119709166
364739,0.8974292391586601
363730,0.8971695663464035
370891,0.896909893534147
377365,0.8966502207218904
354780,0.8963905479096339
371393,0.8961308750973773
365326,0.8958712022851207
369029,0.8956115294728642
373245,0.8953518566606077
355384,0.8950921838483511
366689,0.8948325110360945
363898,0.8945728382238379
352876,0.8943131654115815
376878,0.8940534925993249
372352,0.8937938197870683
353385,0.8935341469748117
367220,0.8932744741625552
375761,0.8930148013502986
367578,0.8927551285380421
373088,0.8924954557257855
371793,0.892235782913529
362131,0.8919761101012724
359141,0.8917164372890158
373235,0.8914567644767593
370232,0.8911970916645027
354606,0.8909374188522462
361859,0.8906777460399896
352670,0.890418073227733
377775,0.8901584004154764
372309,0.88989872760322
355789,0.8896390547909634
378186,0.8893793819787068
353848,0.8891197091664502
374754,0.8888600363541937
374608,0.8886003635419372
371047,0.8883406907296806
371621,0.888081017917424
371627,0.8878213451051675
355884,0.8875616722929109
353172,0.8873019994806544
368192,0.8870423266683978
367577,0.8867826538561413
375601,0.8865229810438847
354818,0.8862633082316281
364191,0.8860036354193715
375792,0.8857439626071151
368849,0.8854842897948585
377459,0.8852246169826019
357119,0.8849649441703453
357291,0.8847052713580889
377964,0.8844455985458323
359950,0.8841859257335757
371609,0.8839262529213191
355431,0.8836665801090626
365413,0.883406907296806
374622,0.8831472344845495
366684,0.8828875616722929
357448,0.8826278888600364
377954,0.8823682160477798
360395,0.8821085432355232
376839,0.8818488704232667
378094,0.8815891976110102
373657,0.8813295247987536
355155,0.881069851986497
367183,0.8808101791742404
368657,0.880550506361984
364788,0.8802908335497274
373650,0.8800311607374708
364182,0.8797714879252142
356173,0.8795118151129576
359841,0.8792521423007011
376226,0.8789924694884446
377615,0.878732796676188
361865,0.8784731238639314
373442,0.8782134510516749
358030,0.8779537782394183
369296,0.8776941054271618
377351,0.8774344326149052
357447,0.8771747598026487
358693,0.8769150869903921
365621,0.8766554141781355
369021,0.8763957413658789
374463,0.8761360685536225
376227,0.8758763957413659
369462,0.8756167229291093
364195,0.8753570501168527
375912,0.8750973773045962
374903,0.8748377044923397
358600,0.8745780316800831
365166,0.8743183588678265
378410,0.87405868605557
361269,0.8737990132433134
357318,0.8735393404310569
368558,0.8732796676188003
354471,0.8730199948065438
377356,0.8727603219942872
373680,0.8725006491820306
376336,0.872240976369774
368269,0.8719813035575176
360264,0.871721630745261
373963,0.8714619579330044
359227,0.8712022851207478
358192,0.8709426123084913
367215,0.8706829394962348
367524,0.8704232666839782
364467,0.8701635938717216
352508,0.8699039210594651
372689,0.8696442482472085
376684,0.869384575434952
372326,0.8691249026226954
372345,0.8688652298104389
362174,0.8686055569981823
360842,0.8683458841859257
376649,0.8680862113736691
371283,0.8678265385614127
376086,0.8675668657491561
373258,0.8673071929368995
363152,0.8670475201246429
368389,0.8667878473123863
354178,0.8665281745001299
375203,0.8662685016878733
361028,0.8660088288756167
378403,0.8657491560633601
378082,0.8654894832511036
354821,0.8652298104388471
370280,0.8649701376265905
368838,0.8647104648143339
364289,0.8644507920020774
358280,0.8641911191898208
358239,0.8639314463775642
367185,0.8636717735653077
354847,0.8634121007530512
372261,0.8631524279407946
353857,0.862892755128538
367556,0.8626330823162814
357715,0.862373409504025
359506,0.8621137366917684
378240,0.8618540638795118
357122,0.8615943910672552
353518,0.8613347182549987
359946,0.8610750454427422
356304,0.8608153726304856
365756,0.860555699818229
377479,0.8602960270059725
367410,0.8600363541937159
373515,0.8597766813814594
375318,0.8595170085692028
357274,0.8592573357569463
355776,0.8589976629446897
355375,0.8587379901324331
373123,0.8584783173201765
378231,0.8582186445079201
362155,0.8579589716956635
370249,0.8576992988834069
367178,0.8574396260711503
374788,0.8571799532588938
370570,0.8569202804466373
354061,0.8566606076343807
377624,0.8564009348221241
359371,0.8561412620098676
365704,0.855881589197611
365320,0.8556219163853545
365609,0.8553622435730979
368601,0.8551025707608413
378251,0.8548428979485848
377360,0.8545832251363282
374303,0.8543235523240716
358216,0.8540638795118151
365271,0.8538042066995586
367720,0.853544533887302
367550,0.8532848610750454
369987,0.8530251882627888
378245,0.8527655154505324
368268,0.8525058426382758
367400,0.8522461698260192
369876,0.8519864970137626
371622,0.8517268242015061
374437,0.8514671513892496
354442,0.851207478576993
360235,0.8509478057647364
377490,0.8506881329524799
361010,0.8504284601402233
353075,0.8501687873279667
376103,0.8499091145157102
370553,0.8496494417034537
357507,0.8493897688911971
378075,0.8491300960789405
353386,0.8488704232666839
365439,0.8486107504544275
375754,0.8483510776421709
357086,0.8480914048299143
361006,0.8478317320176577
376335,0.8475720592054012
355772,0.8473123863931447
360232,0.8470527135808881
358837,0.8467930407686315
352507,0.846533367956375
358828,0.8462736951441184
354440,0.8460140223318618
373669,0.8457543495196053
354468,0.8454946767073488
371068,0.8452350038950922
360078,0.8449753310828356
356421,0.844715658270579
376329,0.8444559854583226
353399,0.844196312646066
360288,0.8439366398338094
373623,0.8436769670215528
360081,0.8434172942092963
367518,0.8431576213970398
356424,0.8428979485847832
369121,0.8426382757725266
358211,0.84237860296027
369788,0.8421189301480135
377933,0.841859257335757
357856,0.8415995845235004
356746,0.8413399117112438
357519,0.8410802388989873
358592,0.8408205660867307
356736,0.8405608932744741
353405,0.8403012204622176
362242,0.8400415476499611
360388,0.8397818748377045
366265,0.8395222020254479
377962,0.8392625292131913
375602,0.8390028564009349
359340,0.8387431835886783
355418,0.8384835107764217
352692,0.8382238379641651
356589,0.8379641651519086
375919,0.837704492339652
361261,0.8374448195273955
359731,0.8371851467151389
364735,0.8369254739028824
356119,0.8366658010906258
363590,0.8364061282783692
357259,0.8361464554661127
361306,0.8358867826538562
357458,0.8356271098415996
375913,0.835367437029343
368660,0.8351077642170864
374602,0.83484809140483
377610,0.8345884185925734
358835,0.8343287457803168
358605,0.8340690729680602
361158,0.8338094001558037
371079,0.8335497273435472
359674,0.8332900545312906
370268,0.833030381719034
356014,0.8327707089067775
369421,0.8325110360945209
353404,0.8322513632822643
359605,0.8319916904700078
369630,0.8317320176577513
377361,0.8314723448454947
377952,0.8312126720332381
375774,0.8309529992209815
374427,0.830693326408725
356950,0.8304336535964685
375408,0.8301739807842119
367879,0.8299143079719553
374758,0.8296546351596987
361706,0.8293949623474423
354048,0.8291352895351857
363480,0.8288756167229291
366672,0.8286159439106725
362005,0.828356271098416
373670,0.8280965982861594
359126,0.8278369254739029
374131,0.8275772526616463
374582,0.8273175798493898
377364,0.8270579070371332
364780,0.8267982342248766
358733,0.82653856141262
356033,0.8262788886003636
365751,0.826019215788107
361698,0.8257595429758504
359625,0.8254998701635938
361986,0.8252401973513374
366116,0.8249805245390808
360085,0.8247208517268242
360558,0.8244611789145676
368902,0.8242015061023111
369315,0.8239418332900545
357124,0.823682160477798
374316,0.8234224876655414
363023,0.8231628148532849
367906,0.8229031420410283
371772,0.8226434692287717
366962,0.8223837964165152
368709,0.8221241236042587
364253,0.8218644507920021
372320,0.8216047779797455
373814,0.8213451051674889
368258,0.8210854323552325
355166,0.8208257595429759
363862,0.8205660867307193
368041,0.8203064139184627
375776,0.8200467411062062
377776,0.8197870682939497
374402,0.8195273954816931
358167,0.8192677226694365
373644,0.8190080498571799
376049,0.8187483770449234
357861,0.8184887042326668
376889,0.8182290314204103
364316,0.8179693586081537
357474,0.8177096857958972
364706,0.8174500129836406
364196,0.817190340171384
377604,0.8169306673591274
354630,0.816670994546871
372119,0.8164113217346144
355677,0.8161516489223578
357262,0.8158919761101012
364475,0.8156323032978448
376109,0.8153726304855882
356426,0.8151129576733316
358040,0.814853284861075
355762,0.8145936120488185
352660,0.8143339392365619
373121,0.8140742664243054
365597,0.8138145936120488
371634,0.8135549207997923
363167,0.8132952479875357
375147,0.8130355751752791
352330,0.8127759023630226
361996,0.8125162295507661
370731,0.8122565567385095
372540,0.8119968839262529
369975,0.8117372111139963
375177,0.8114775383017399
365534,0.8112178654894833
369429,0.8109581926772267
356637,0.8106985198649701
355775,0.8104388470527136
369442,0.810179174240457
367222,0.8099195014282005
361446,0.8096598286159439
359960,0.8094001558036874
367703,0.8091404829914308
355378,0.8088808101791742
359121,0.8086211373669177
356315,0.8083614645546612
361556,0.8081017917424046
361705,0.807842118930148
362736,0.8075824461178914
376912,0.807322773305635
369588,0.8070631004933784
368973,0.8068034276811218
374556,0.8065437548688652
359393,0.8062840820566086
374146,0.8060244092443521
378379,0.8057647364320956
373439,0.805505063619839
376080,0.8052453908075824
373104,0.8049857179953259
360401,0.8047260451830693
378419,0.8044663723708128
362941,0.8042066995585562
374172,0.8039470267462997
377791,0.8036873539340431
360810,0.8034276811217865
367221,0.80316800830953
353201,0.8029083354972735
366680,0.8026486626850169
361976,0.8023889898727603
375896,0.8021293170605037
368570,0.8018696442482472
374125,0.8016099714359907
361314,0.8013502986237341
359362,0.8010906258114775
377927,0.800830952999221
354616,0.8005712801869644
376894,0.8003116073747079
378396,0.8000519345624513
366662,0.7997922617501948
378388,0.7995325889379382
367914,0.7992729161256816
377449,0.799013243313425
355171,0.7987535705011686
378381,0.798493897688912
374940,0.7982342248766554
373238,0.7979745520643988
369478,0.7977148792521424
362916,0.7974552064398858
369794,0.7971955336276292
364977,0.7969358608153726
370220,0.7966761880031161
367173,0.7964165151908595
368382,0.796156842378603
374325,0.7958971695663464
364278,0.7956374967540899
373109,0.7953778239418333
360386,0.7951181511295767
358970,0.7948584783173201
369816,0.7945988055050636
372898,0.7943391326928071
375185,0.7940794598805505
363477,0.7938197870682939
376449,0.7935601142560373
355426,0.7933004414437809
377454,0.7930407686315243
360292,0.7927810958192677
372099,0.7925214230070111
369619,0.7922617501947546
357897,0.7920020773824981
363442,0.7917424045702415
364048,0.7914827317579849
362243,0.7912230589457284
358434,0.7909633861334718
377320,0.7907037133212153
368071,0.7904440405089587
375465,0.7901843676967022
357883,0.7899246948844456
370567,0.789665022072189
377627,0.7894053492599324
359270,0.789145676447676
364038,0.7888860036354194
360556,0.7886263308231628
373460,0.7883666580109062
376680,0.7881069851986497
378223,0.7878473123863932
369957,0.7875876395741366
370274,0.78732796676188
371037,0.7870682939496235
357475,0.7868086211373669
373373,0.7865489483251104
374289,0.7862892755128538
357848,0.7860296027005973
371656,0.7857699298883407
363282,0.7855102570760841
361845,0.7852505842638275
376909,0.7849909114515711
367392,0.7847312386393145
377786,0.7844715658270579
375304,0.7842118930148013
375315,0.7839522202025448
367540,0.7836925473902883
366202,0.7834328745780317
361152,0.7831732017657751
364639,0.7829135289535185
375194,0.782653856141262
378391,0.7823941833290055
364165,0.7821345105167489
365432,0.7818748377044923
372226,0.7816151648922358
372130,0.7813554920799792
376102,0.7810958192677226
371584,0.7808361464554661
361015,0.7805764736432096
370931,0.780316800830953
369473,0.7800571280186964
356734,0.7797974552064398
357109,0.7795377823941834
355182,0.7792781095819268
377607,0.7790184367696702
375294,0.7787587639574136
361433,0.7784990911451571
369153,0.7782394183329006
358464,0.777979745520644
361308,0.7777200727083874
376091,0.7774603998961309
367566,0.7772007270838743
371605,0.7769410542716177
353560,0.7766813814593612
375035,0.7764217086471047
376638,0.7761620358348481
375751,0.7759023630225915
366821,0.7756426902103349
362214,0.7753830173980785
359143,0.7751233445858219
361273,0.7748636717735653
357237,0.7746039989613087
363038,0.7743443261490522
356599,0.7740846533367957
378067,0.7738249805245391
370889,0.7735653077122825
365199,0.773305634900026
361828,0.7730459620877694
354943,0.7727862892755128
375910,0.7725266164632563
352472,0.7722669436509998
372164,0.7720072708387432
377471,0.7717475980264866
374731,0.77148792521423
369174,0.7712282524019736
353878,0.770968579589717
369300,0.7707089067774604
372806,0.7704492339652038
370545,0.7701895611529472
368675,0.7699298883406908
355745,0.7696702155284342
377766,0.7694105427161776
361837,0.769150869903921
356399,0.7688911970916645
360053,0.768631524279408
366490,0.7683718514671514
374931,0.7681121786548948
360058,0.7678525058426383
371062,0.7675928330303817
356783,0.7673331602181251
361282,0.7670734874058686
368401,0.7668138145936121
362463,0.7665541417813555
353388,0.7662944689690989
354007,0.7660347961568423
374434,0.7657751233445859
355725,0.7655154505323293
356403,0.7652557777200727
373362,0.7649961049078161
364978,0.7647364320955596
376333,0.764476759283303
376328,0.7642170864710465
372255,0.7639574136587899
364776,0.7636977408465334
368568,0.7634380680342768
377784,0.7631783952220202
354971,0.7629187224097637
362469,0.7626590495975072
378303,0.7623993767852506
370919,0.762139703972994
376865,0.7618800311607374
373950,0.761620358348481
371624,0.7613606855362244
375557,0.7611010127239678
369990,0.7608413399117112
354947,0.7605816670994547
378187,0.7603219942871982
362241,0.7600623214749416
352331,0.759802648662685
374429,0.7595429758504285
366708,0.7592833030381719
370551,0.7590236302259153
374455,0.7587639574136588
359084,0.7585042846014022
361989,0.7582446117891457
365863,0.7579849389768891
371254,0.7577252661646325
372357,0.757465593352376
377460,0.7572059205401195
357300,0.7569462477278629
370547,0.7566865749156063
364898,0.7564269021033497
359389,0.7561672292910933
354607,0.7559075564788367
369160,0.7556478836665801
353359,0.7553882108543235
364686,0.755128538042067
356624,0.7548688652298104
355519,0.7546091924175539
371819,0.7543495196052973
355527,0.7540898467930408
373114,0.7538301739807842
372359,0.7535705011685276
369164,0.7533108283562711
371639,0.7530511555440146
367214,0.752791482731758
361136,0.7525318099195014
357858,0.7522721371072448
362823,0.7520124642949884
374927,0.7517527914827318
374139,0.7514931186704752
376905,0.7512334458582186
354220,0.7509737730459621
352680,0.7507141002337056
371620,0.750454427421449
365168,0.7501947546091924
364200,0.7499350817969359
371362,0.7496754089846793
377451,0.7494157361724227
372533,0.7491560633601662
360786,0.7488963905479097
352291,0.7486367177356531
371960,0.7483770449233965
357321,0.7481173721111399
366109,0.7478576992988835
354413,0.7475980264866269
360592,0.7473383536743703
373091,0.7470786808621137
355183,0.7468190080498571
365246,0.7465593352376007
378304,0.7462996624253441
375437,0.7460399896130875
372903,0.7457803168008309
354234,0.7455206439885744
362735,0.7452609711763178
355134,0.7450012983640613
358253,0.7447416255518047
364252,0.7444819527395482
356189,0.7442222799272916
358847,0.743962607115035
354817,0.7437029343027785
355546,0.743443261490522
362717,0.7431835886782654
369464,0.7429239158660088
371950,0.7426642430537522
353416,0.7424045702414958
360581,0.7421448974292392
358256,0.7418852246169826
376345,0.741625551804726
356960,0.7413658789924695
364964,0.741106206180213
361843,0.7408465333679564
375625,0.7405868605556998
376885,0.7403271877434433
362895,0.7400675149311867
370709,0.7398078421189301
369465,0.7395481693066736
371984,0.7392884964944171
378215,0.7390288236821605
371655,0.7387691508699039
369126,0.7385094780576473
355545,0.7382498052453909
369178,0.7379901324331343
372657,0.7377304596208777
354798,0.7374707868086211
361445,0.7372111139963646
378060,0.736951441184108
356588,0.7366917683718515
363886,0.7364320955595949
356745,0.7361724227473384
363289,0.7359127499350818
378404,0.7356530771228252
376083,0.7353934043105687
357092,0.7351337314983122
373813,0.7348740586860556
367533,0.734614385873799
359863,0.7343547130615424
364692,0.7340950402492858
369991,0.7338353674370294
359369,0.7335756946247728
363131,0.7333160218125162
358034,0.7330563490002596
356228,0.7327966761880031
373816,0.7325370033757466
367711,0.73227733056349
356753,0.7320176577512334
366872,0.7317579849389769
358731,0.7314983121267203
367495,0.7312386393144638
358029,0.7309789665022072
374294,0.7307192936899507
353166,0.7304596208776941
371105,0.7301999480654375
373681,0.729940275253181
378103,0.7296806024409245
369605,0.7294209296286679
359774,0.7291612568164113
369325,0.7289015840041547
377924,0.7286419111918983
374739,0.7283822383796417
367886,0.7281225655673851
368680,0.7278628927551285
363317,0.727603219942872
378384,0.7273435471306154
378076,0.7270838743183589
362701,0.7268242015061023
371092,0.7265645286938458
361008,0.7263048558815892
370584,0.7260451830693326
360147,0.725785510257076
367884,0.7255258374448196
359269,0.725266164632563
364743,0.7250064918203064
376096,0.7247468190080498
377464,0.7244871461957934
363146,0.7242274733835368
356484,0.7239678005712802
358593,0.7237081277590236
361296,0.7234484549467671
370571,0.7231887821345105
365415,0.722929109322254
360254,0.7226694365099974
367364,0.7224097636977408
366954,0.7221500908854843
360529,0.7218904180732277
368978,0.7216307452609712
371293,0.7213710724487146
363923,0.7211113996364581
375037,0.7208517268242015
371065,0.7205920540119449
364302,0.7203323811996883
356968,0.7200727083874319
377767,0.7198130355751753
373435,0.7195533627629187
372843,0.7192936899506621
378395,0.7190340171384056
375588,0.7187743443261491
364722,0.7185146715138925
364961,0.7182549987016359
357471,0.7179953258893794
360855,0.7177356530771228
354014,0.7174759802648663
371597,0.7172163074526097
361432,0.7169566346403532
357862,0.7166969618280966
352558,0.71643728901584
372133,0.7161776162035834
369306,0.715917943391327
377331,0.7156582705790704
357233,0.7153985977668138
360985,0.7151389249545572
378306,0.7148792521423007
355787,0.7146195793300442
366678,0.7143599065177876
361021,0.714100233705531
370267,0.7138405608932745
368835,0.7135808880810179
372241,0.7133212152687614
370142,0.7130615424565048
357294,0.7128018696442483
355168,0.7125421968319917
378102,0.7122825240197351
371551,0.7120228512074785
367205,0.7117631783952221
371571,0.7115035055829655
369395,0.7112438327707089
356890,0.7109841599584523
376304,0.7107244871461957
369430,0.7104648143339393
365349,0.7102051415216827
362449,0.7099454687094261
356386,0.7096857958971695
367409,0.709426123084913
377478,0.7091664502726565
356245,0.7089067774603999
368594,0.7086471046481433
374452,0.7083874318358868
360039,0.7081277590236302
372770,0.7078680862113736
355737,0.7076084133991171
373675,0.7073487405868606
364008,0.707089067774604
356600,0.7068293949623474
360233,0.7065697221500908
357869,0.7063100493378344
370288,0.7060503765255778
362914,0.7057907037133212
366095,0.7055310309010646
354423,0.7052713580888081
352870,0.7050116852765516
357849,0.704752012464295
372534,0.7044923396520384
357307,0.7042326668397819
377931,0.7039729940275253
365447,0.7037133212152688
360820,0.7034536484030122
365890,0.7031939755907557
363154,0.7029343027784991
360582,0.7026746299662425
366859,0.7024149571539859
377793,0.7021552843417295
374464,0.7018956115294729
378406,0.7016359387172163
361710,0.7013762659049597
367341,0.7011165930927032
363128,0.7008569202804467
375474,0.7005972474681901
352301,0.7003375746559335
361715,0.700077901843677
369989,0.6998182290314204
371586,0.6995585562191639
358430,0.6992988834069073
352476,0.6990392105946508
370370,0.6987795377823942
377738,0.6985198649701376
372222,0.698260192157881
356220,0.6980005193456245
359373,0.697740846533368
370906,0.6974811737211114
374577,0.6972215009088548
362859,0.6969618280965982
357882,0.6967021552843418
374751,0.6964424824720852
376781,0.6961828096598286
353051,0.695923136847572
361690,0.6956634640353155
356944,0.695403791223059
376892,0.6951441184108024
368286,0.6948844455985458
369784,0.6946247727862893
